,tester,correction,sample_size,ntests,bp,th,EP,EN,slvl,nrepeats,FP,TP,TN,FN,P(FP=0),P(FN=0)
2,pearson,hochberg,200,136,1,0.6,115,21,0.1,300,1.4566666666666668,105.26666666666667,19.543333333333333,9.733333333333333,0.43666666666666665,0.016666666666666666
0,pearson,hochberg,200,120,1,0.2,21,99,0.1,300,1.6,14.286666666666667,97.4,6.713333333333333,0.36333333333333334,0.013333333333333334
1,pearson,hochberg,200,120,1,0.4,67,53,0.1,300,1.62,53.75333333333333,51.38,13.246666666666666,0.32666666666666666,0.0
2,pearson,hochberg,200,120,1,0.6,106,14,0.1,300,0.91,98.69333333333333,13.09,7.306666666666667,0.52,0.03666666666666667
0,pearson,hochberg,200,105,1,0.2,18,87,0.1,300,1.3633333333333333,12.81,85.63666666666667,5.19,0.38333333333333336,0.016666666666666666
1,pearson,hochberg,200,105,1,0.4,53,52,0.1,300,1.53,42.1,50.47,10.9,0.3566666666666667,0.0
2,pearson,hochberg,200,105,1,0.6,91,14,0.1,300,1.1366666666666667,83.72,12.863333333333333,7.28,0.4633333333333333,0.05
0,pearson,hochberg,200,91,1,0.2,15,76,0.1,300,0.9433333333333334,10.896666666666667,75.05666666666667,4.1033333333333335,0.51,0.04
1,pearson,hochberg,200,91,1,0.4,43,48,0.1,300,1.04,33.87,46.96,9.13,0.48333333333333334,0.0
2,pearson,hochberg,200,91,1,0.6,77,14,0.1,300,1.1333333333333333,69.9,12.866666666666667,7.1,0.49,0.03333333333333333
0,pearson,hochberg,200,78,1,0.2,4,74,0.1,300,0.7333333333333333,3.3266666666666667,73.26666666666667,0.6733333333333333,0.6266666666666667,0.43333333333333335
1,pearson,hochberg,200,78,1,0.4,30,48,0.1,300,1.18,21.253333333333334,46.82,8.746666666666666,0.48333333333333334,0.0033333333333333335
2,pearson,hochberg,200,78,1,0.6,64,14,0.1,300,0.9033333333333333,56.19,13.096666666666666,7.81,0.5433333333333333,0.023333333333333334
0,pearson,hochberg,200,66,1,0.2,4,62,0.1,300,0.53,3.2666666666666666,61.47,0.7333333333333333,0.7066666666666667,0.4
1,pearson,hochberg,200,66,1,0.4,27,39,0.1,300,0.71,19.143333333333334,38.29,7.8566666666666665,0.57,0.016666666666666666
2,pearson,hochberg,200,66,1,0.6,54,12,0.1,300,0.9533333333333334,47.35333333333333,11.046666666666667,6.6466666666666665,0.5266666666666666,0.07333333333333333
0,pearson,hochberg,200,55,1,0.2,4,51,0.1,300,0.57,3.276666666666667,50.43,0.7233333333333334,0.7033333333333334,0.37666666666666665
1,pearson,hochberg,200,55,1,0.4,25,30,0.1,300,0.64,17.66,29.36,7.34,0.5933333333333334,0.006666666666666667
2,pearson,hochberg,200,55,1,0.6,46,9,0.1,300,0.81,41.24333333333333,8.19,4.756666666666667,0.5666666666666667,0.09666666666666666
0,pearson,hochberg,200,45,1,0.2,2,43,0.1,300,0.08,1.4066666666666667,42.92,0.5933333333333334,0.9333333333333333,0.44666666666666666
1,pearson,hochberg,200,45,1,0.4,15,30,0.1,300,0.74,9.423333333333334,29.26,5.576666666666667,0.56,0.04
2,pearson,hochberg,200,45,1,0.6,36,9,0.1,300,0.7933333333333333,31.313333333333333,8.206666666666667,4.6866666666666665,0.5066666666666667,0.08666666666666667
0,pearson,hochberg,200,36,1,0.2,0,36,0.1,300,0.03,0.0,35.97,0.0,0.9733333333333334,1.0
1,pearson,hochberg,200,36,1,0.4,8,28,0.1,300,0.6433333333333333,4.18,27.356666666666666,3.82,0.5766666666666667,0.06
2,pearson,hochberg,200,36,1,0.6,27,9,0.1,300,0.8633333333333333,22.55666666666667,8.136666666666667,4.443333333333333,0.5166666666666667,0.1
0,pearson,hochberg,200,28,1,0.2,0,28,0.1,300,0.0,0.0,28.0,0.0,1.0,1.0
1,pearson,hochberg,200,28,1,0.4,3,25,0.1,300,0.45666666666666667,1.7233333333333334,24.543333333333333,1.2766666666666666,0.7033333333333334,0.42
2,pearson,hochberg,200,28,1,0.6,19,9,0.1,300,0.8833333333333333,14.506666666666666,8.116666666666667,4.493333333333333,0.5066666666666667,0.07666666666666666
0,pearson,hochberg,200,21,1,0.2,0,21,0.1,300,0.016666666666666666,0.0,20.983333333333334,0.0,0.9866666666666667,1.0
1,pearson,hochberg,200,21,1,0.4,3,18,0.1,300,0.4,1.8366666666666667,17.6,1.1633333333333333,0.7233333333333334,0.4633333333333333
2,pearson,hochberg,200,21,1,0.6,13,8,0.1,300,0.6966666666666667,9.423333333333334,7.303333333333334,3.5766666666666667,0.5733333333333334,0.13666666666666666
0,pearson,hochberg,200,15,1,0.2,0,15,0.1,300,0.0,0.0,15.0,0.0,1.0,1.0
1,pearson,hochberg,200,15,1,0.4,2,13,0.1,300,0.37333333333333335,1.0,12.626666666666667,1.0,0.7033333333333334,0.44666666666666666
2,pearson,hochberg,200,15,1,0.6,9,6,0.1,300,0.4666666666666667,6.363333333333333,5.533333333333333,2.6366666666666667,0.6666666666666666,0.15
0,pearson,hochberg,200,10,1,0.2,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
1,pearson,hochberg,200,10,1,0.4,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
2,pearson,hochberg,200,10,1,0.6,4,6,0.1,300,0.5333333333333333,1.58,5.466666666666667,2.42,0.6233333333333333,0.19333333333333333
0,pearson,hochberg,200,6,1,0.2,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
1,pearson,hochberg,200,6,1,0.4,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
2,pearson,hochberg,200,6,1,0.6,2,4,0.1,300,0.013333333333333334,0.6366666666666667,3.986666666666667,1.3633333333333333,0.9933333333333333,0.27
0,pearson,hochberg,200,3,1,0.2,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
1,pearson,hochberg,200,3,1,0.4,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
2,pearson,hochberg,200,3,1,0.6,1,2,0.1,300,0.0033333333333333335,0.4033333333333333,1.9966666666666666,0.5966666666666667,0.9966666666666667,0.4033333333333333
0,pearson,hochberg,200,1,1,0.2,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
1,pearson,hochberg,200,1,1,0.4,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
2,pearson,hochberg,200,1,1,0.6,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
0,pearson,hochberg,200,0,1,0.2,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
1,pearson,hochberg,200,0,1,0.4,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
2,pearson,hochberg,200,0,1,0.6,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
