,tester,correction,sample_size,ntests,bp,th,EP,EN,slvl,nrepeats,FP,TP,TN,FN,P(FP=0),P(FN=0)
2,kendall,hochberg,200,55,1,0.6,46,9,0.1,300,0.006666666666666667,26.226666666666667,8.993333333333334,19.773333333333333,0.9933333333333333,0.0
0,kendall,hochberg,200,45,1,0.2,2,43,0.1,300,0.0,0.3233333333333333,43.0,1.6766666666666667,1.0,0.01
1,kendall,hochberg,200,45,1,0.4,15,30,0.1,300,0.006666666666666667,2.08,29.993333333333332,12.92,0.9933333333333333,0.0
2,kendall,hochberg,200,45,1,0.6,36,9,0.1,300,0.0,16.513333333333332,9.0,19.486666666666668,1.0,0.0
0,kendall,hochberg,200,36,1,0.2,0,36,0.1,300,0.0,0.0,36.0,0.0,1.0,1.0
1,kendall,hochberg,200,36,1,0.4,8,28,0.1,300,0.0,0.21,28.0,7.79,1.0,0.0
2,kendall,hochberg,200,36,1,0.6,27,9,0.1,300,0.0,9.346666666666666,9.0,17.653333333333332,1.0,0.0
0,kendall,hochberg,200,28,1,0.2,0,28,0.1,300,0.0,0.0,28.0,0.0,1.0,1.0
1,kendall,hochberg,200,28,1,0.4,3,25,0.1,300,0.0,0.06,25.0,2.94,1.0,0.0
2,kendall,hochberg,200,28,1,0.6,19,9,0.1,300,0.0,4.773333333333333,9.0,14.226666666666667,1.0,0.0
0,kendall,hochberg,200,21,1,0.2,0,21,0.1,300,0.0,0.0,21.0,0.0,1.0,1.0
1,kendall,hochberg,200,21,1,0.4,3,18,0.1,300,0.0033333333333333335,0.11,17.996666666666666,2.89,0.9966666666666667,0.016666666666666666
2,kendall,hochberg,200,21,1,0.6,13,8,0.1,300,0.0,4.316666666666666,8.0,8.683333333333334,1.0,0.0
0,kendall,hochberg,200,15,1,0.2,0,15,0.1,300,0.0,0.0,15.0,0.0,1.0,1.0
1,kendall,hochberg,200,15,1,0.4,2,13,0.1,300,0.0,0.06333333333333334,13.0,1.9366666666666668,1.0,0.023333333333333334
2,kendall,hochberg,200,15,1,0.6,9,6,0.1,300,0.013333333333333334,3.64,5.986666666666666,5.36,0.9866666666666667,0.0
0,kendall,hochberg,200,10,1,0.2,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
1,kendall,hochberg,200,10,1,0.4,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
2,kendall,hochberg,200,10,1,0.6,4,6,0.1,300,0.0033333333333333335,0.02,5.996666666666667,3.98,0.9966666666666667,0.0
0,kendall,hochberg,200,6,1,0.2,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
1,kendall,hochberg,200,6,1,0.4,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
2,kendall,hochberg,200,6,1,0.6,2,4,0.1,300,0.0,0.01,4.0,1.99,1.0,0.0033333333333333335
0,kendall,hochberg,200,3,1,0.2,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
1,kendall,hochberg,200,3,1,0.4,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
2,kendall,hochberg,200,3,1,0.6,1,2,0.1,300,0.0,0.023333333333333334,2.0,0.9766666666666667,1.0,0.023333333333333334
0,kendall,hochberg,200,1,1,0.2,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
1,kendall,hochberg,200,1,1,0.4,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
2,kendall,hochberg,200,1,1,0.6,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
0,kendall,hochberg,200,0,1,0.2,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
1,kendall,hochberg,200,0,1,0.4,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
2,kendall,hochberg,200,0,1,0.6,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
