,tester,correction,sample_size,ntests,bp,th,EP,EN,slvl,nrepeats,FP,TP,TN,FN,P(FP=0),P(FN=0)
1,sign,hochberg,200,190,1,0.4,105,85,0.1,300,0.006666666666666667,8.426666666666666,84.99333333333334,96.57333333333334,0.9933333333333333,0.0
2,sign,hochberg,200,190,1,0.6,165,25,0.1,300,0.0033333333333333335,60.086666666666666,24.996666666666666,104.91333333333333,0.9966666666666667,0.0
0,sign,hochberg,200,171,1,0.2,27,144,0.1,300,0.0,0.33,144.0,26.67,1.0,0.0
1,sign,hochberg,200,171,1,0.4,99,72,0.1,300,0.0033333333333333335,7.663333333333333,71.99666666666667,91.33666666666667,0.9966666666666667,0.0
2,sign,hochberg,200,171,1,0.6,150,21,0.1,300,0.0,59.873333333333335,21.0,90.12666666666667,1.0,0.0
0,sign,hochberg,200,153,1,0.2,24,129,0.1,300,0.0033333333333333335,0.2966666666666667,128.99666666666667,23.703333333333333,0.9966666666666667,0.0
1,sign,hochberg,200,153,1,0.4,84,69,0.1,300,0.0033333333333333335,7.78,68.99666666666667,76.22,0.9966666666666667,0.0
2,sign,hochberg,200,153,1,0.6,132,21,0.1,300,0.006666666666666667,52.486666666666665,20.993333333333332,79.51333333333334,0.9933333333333333,0.0
0,sign,hochberg,200,136,1,0.2,22,114,0.1,300,0.0,0.2866666666666667,114.0,21.713333333333335,1.0,0.0
1,sign,hochberg,200,136,1,0.4,71,65,0.1,300,0.0,7.443333333333333,65.0,63.556666666666665,1.0,0.0
2,sign,hochberg,200,136,1,0.6,115,21,0.1,300,0.006666666666666667,49.693333333333335,20.993333333333332,65.30666666666667,0.9933333333333333,0.0
0,sign,hochberg,200,120,1,0.2,21,99,0.1,300,0.0,0.26666666666666666,99.0,20.733333333333334,1.0,0.0
1,sign,hochberg,200,120,1,0.4,67,53,0.1,300,0.0033333333333333335,7.133333333333334,52.99666666666667,59.86666666666667,0.9966666666666667,0.0
2,sign,hochberg,200,120,1,0.6,106,14,0.1,300,0.0033333333333333335,47.04666666666667,13.996666666666666,58.95333333333333,0.9966666666666667,0.0
0,sign,hochberg,200,105,1,0.2,18,87,0.1,300,0.0,0.2866666666666667,87.0,17.713333333333335,1.0,0.0
1,sign,hochberg,200,105,1,0.4,53,52,0.1,300,0.013333333333333334,9.26,51.986666666666665,43.74,0.9866666666666667,0.0
